64	64	64	64	64	141	141	141	141	141	141	141	141	64	64	64	64	64	64	64	64	64	64	64	64	64	141	141	141	141	141	141	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	141	141	141	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
64	64	64	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	64	64	64	64	72	72	72	72	72	64	72	72	72	72	72	72	72	72	72	72	64	64	64	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	64	72	64	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	64	64	64	64	72	72	72	72	72	72	64	72	72	72	72	72	72	72	72	72	64	161	64	64	72	72	72	72	72	72	72	72	72	72	72	72	72	64	64	64	72	64	64	72	72	72	72	72	72	72	72	64	72	72	72	72	72	72	64	64	72	64	72	72	72	72	72	72	72	141	72	64	72	72	72	72	72	72	64	64	72	72	72	72	64	72	72	72	72	141	64	64	72	72	72	72	72	72	64	64	72	72	72	72	64	72	72	72	72	72	72	64	64	64	64	72	72	72	64	64	72	64	64	72	64	64	72	64	72	72	72	72	64	64	72	72	64	64	161	64	64	64	64	64	64	141	64	64	64	64	64	175	72	161	72	72	64	64	64	64	64	64	64	64	64	64	141	64	175	64	175	64	72	72	72	72	72	72	72	72	64	72	72	64	72	64	64	64	175	64	175	64	64	64	72	72	72	72	72	72	72	72	72	64	64	64	64	64	175	64	64	64	64	64	64	64	64	64	64	72	64	72	72	72	72	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	72	72	64	72	64	64	72	72	72	64	64	64	64	64	64	64	64	64	64	64	64	72	72	72	72	72	64	64	72	64	64	64	64	64	64	64	64	64	175	64	64	72	72	72	72	64	64	64	64	173	72	64	64	64	64	64	64	64	64	64	64	64	72	72	72	64	64	64	64	64	72	64	64	64	64	64	64	64	64	64
57	72	57	173	173	173	173	173	173	72	72	72	72	72	72	72	161	57	57	175	72	72	72	173	173	64	64	173	173	72	72	72	72	72	72	72	72	57	57	175	72	72	72	173	72	173	64	173	173	72	72	72	72	72	72	174	72	72	174	161	72	72	72	72	72	173	4	173	173	173	173	173	72	72	72	72	161	161	72	161	72	72	72	72	72	173	4	4	173	173	173	173	162	72	162	72	161	161	33	64	72	72	72	72	72	72	173	111	173	173	173	173	173	173	173	72	72	161	72	72	72	72	72	72	72	72	111	4	111	4	4	4	4	4	173	72	72	161	72	72	72	72	72	72	72	162	4	4	4	4	4	4	4	173	72	72	72	72	72	72	72	72	72	72	72	173	4	4	4	4	4	4	173	173	173	72	72	72	72	72	72	72	72	72	72	72	4	4	4	4	4	4	173	173	173	72	72	175	72	72	72	72	72	72	72	72	4	4	4	4	173	173	4	4	173	72	72	161	72	72	72	72	72	72	72	173	4	4	4	4	4	4	4	4	173	72	72	161	161	72	72	72	72	72	72	72	4	4	4	4	4	4	4	4	173	173	72	72	72	72	72	72	72	72	72	72	173	173	81	81	81	81	81	81	173	173	72	72	72	72	175	175	72	72	72	72	15	15	15	175	64	22	81	81	173	72	72	72	72	161	175	175	72	72	72	72	164	72	72	161	15	22	173	173	173	72	72	72	161	161	175	175	72	72	72	72	173	173	72	161	161	161	72	72	72	72	72	72	161	161	175	72	72	72	173	173	173	173	173	173	72	72	173	173	173	72	72	72	161	161	175	72	72	72	72	173	72	72	72	173	72	173	173	173	173	72	72	72	161	161	72	72	72	72	72	173	72	72	72	72	72	72	72	72	72	72	72	72	72	161
173	173	173	72	72	72	72	72	72	72	72	72	72	72	173	64	72	72	64	173	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	174	174	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	64	64	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	64	64	72	64	199	199	199	199	199	64	72	72	174	174	174	174	174	72	72	64	64	64	64	199	199	199	199	199	199	199	64	72	72	174	174	174	72	72	64	64	64	161	72	72	72	72	72	72	72	72	72	72	72	72	174	174	72	64	64	64	64	64	64	64	72	72	72	72	72	72	72	72	72	72	174	174	72	64	64	64	64	64	64	64	64	64	72	72	174	174	72	72	72	72	57	57	64	64	64	72	72	72	64	64	64	64	64	64	57	57	57	72	72	72	141	72	72	64	54	72	174	72	64	64	64	64	64	64	64	57	57	72	72	64	141	161	161	64	64	64	174	72	64	64	64	64	72	72	72	72	72	72	64	64	161	161	161	161	113	64	72	72	64	64	64	72	72	72	72	72	72	64	64	64	64	64	64	64	64	64	64	64	138	64	72	72	72	72	72	72	72	72	64	64	64	64	64	64	64	138	138	138	72	72	72	72	72	64	64	64	64	64	64	64	64	64	138	138	138	138	138	141	72	72	72	64	64	64	199	64	64	64	64	64	64	64	64	64	138	138	138	138	72	72	72	72	64	199	64	64	199	64	64	72	72	72	72	64	138	138	138	138
33	173	141	72	173	81	173	81	81	173	173	4	4	173	173	173	111	111	111	64	57	57	161	141	173	173	81	173	81	173	173	4	4	173	161	4	4	111	111	4	57	57	161	173	72	141	173	174	173	173	173	173	173	161	161	4	4	4	4	4	57	57	161	57	33	141	173	141	81	173	173	173	173	173	161	173	173	4	4	4	57	173	173	57	33	57	81	173	173	173	173	173	173	173	161	4	173	111	4	4	33	173	72	57	174	173	81	174	141	173	173	173	173	161	173	4	4	57	57	4	164	57	33	174	72	141	146	141	173	173	173	173	173	161	173	162	162	57	57	57	33	33	33	33	57	57	57	57	57	57	57	173	57	161	57	57	162	57	57	57	164	33	175	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	33	164	175	57	57	57	57	57	57	57	57	57	57	161	57	57	57	57	57	57	164	164	175	57	57	57	57	57	57	57	33	57	57	161	57	33	33	57	57	57	164	164	16	164	57	57	57	57	57	57	57	57	57	57	57	57	33	57	57	33	164	164	175	57	57	164	57	57	57	57	57	57	57	57	57	33	33	57	57	33	164	164	57	164	57	57	164	57	57	57	57	57	57	161	57	57	33	57	57	57	164	57	175	57	57	57	57	57	57	57	57	57	57	161	57	57	57	57	57	57	164	57	175	57	57	57	57	57	57	57	57	33	57	57	57	57	33	57	57	57	164	164	175	57	57	57	57	57	57	57	57	33	57	161	57	57	57	57	57	57	57	57	175	57	57	57	57	57	162	57	57	161	161	57	57	57	164	164	57	57	57	57	175	33	164	57	57	57	57	162	57	161	161	57	57	57	57	57	164	16	57	57	57	161	33	57	57	57	57	57	57	57	57	57	57	57	164	57	164	57
165	165	165	95	170	170	20	124	162	43	43	43	124	178	20	170	170	95	165	165	165	165	95	170	170	178	124	162	43	43	162	43	43	162	124	20	178	170	95	165	165	165	95	170	178	178	162	162	162	4	4	4	4	43	162	124	20	178	170	95	165	95	170	178	178	57	162	162	174	174	72	72	174	174	162	124	124	20	178	95	95	170	178	178	43	162	162	4	173	141	146	146	72	33	57	43	162	162	178	178	170	178	178	162	162	162	162	173	173	153	153	146	72	174	162	162	43	43	162	20	170	20	162	43	162	162	174	173	81	153	146	146	72	72	173	173	187	43	43	178	20	178	43	43	162	4	4	173	161	146	146	141	161	72	72	174	187	162	43	162	162	43	43	43	187	4	4	31	81	81	141	161	141	72	72	174	187	9	77	43	43	43	77	187	187	31	31	31	81	81	81	146	161	161	81	31	122	9	77	43	43	77	77	9	9	31	31	31	81	153	50	153	50	146	141	122	156	9	77	162	132	48	26	9	187	122	173	146	81	153	50	50	50	81	81	122	156	187	48	174	48	26	26	26	77	122	138	138	153	50	50	50	50	153	122	34	175	26	194	174	26	26	77	77	122	122	122	122	122	138	138	138	138	138	156	122	61	34	61	61	26	77	186	187	156	156	122	138	138	138	138	138	138	138	122	122	61	61	78	61	48	26	26	77	77	122	122	122	156	138	146	138	161	61	61	61	34	16	16	61	174	174	174	174	26	26	49	49	49	49	16	161	16	16	16	33	15	33	33	33	164	174	174	174	175	16	34	34	34	16	16	16	16	16	33	33	33	161	161	33	61	61	34	16	61	61	16	16	16	33	16	96	33	33	33	33	96	96	96	96	61	16	34	34	34	16	16	16	33	16	16	33	96	33	33	33	33	33	33	96
164	33	174	174	174	173	174	174	174	173	81	141	81	81	173	174	174	33	33	33	33	33	174	174	174	174	174	174	174	174	173	141	81	81	173	161	174	33	33	33	33	33	174	174	174	174	174	174	174	174	174	174	141	174	72	174	174	33	33	33	33	33	174	174	174	174	174	174	174	174	173	72	146	141	141	174	174	33	33	33	174	174	174	174	174	174	174	174	174	174	174	174	141	146	72	174	174	33	33	33	164	174	174	174	174	174	174	174	174	174	174	174	72	146	174	174	174	33	33	33	164	174	174	174	174	174	174	174	174	174	174	174	174	141	174	174	174	174	174	33	33	33	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	33	33	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	33	33	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	33	33	33	33	33	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	33	33	174	33	174	174	174	174	173	173	173	174	33	174	33	33	174	174	174	33	57	72	72	72	161	72	72	72	173	161	33	33	33	174	33	174	72	72	174	57	161	175	161	161	161	161	161	161	16	16	16	33	161	33	174	174	174	174	162	174	33	175	161	161	161	161	161	161	161	173	173	174	174	174	72	72	174	57	57	57	175	175	16	173	173	173	161	161	161	174	175	174	161	161	161	72	161	175	57	57	175	161	77	77	77	173	77	161	161	161	175	175	16	16	16	161	16	161	162	162	34	162	77	77	77	174	77	77	77	72	161	174	16	33	161	72	162	162	162	57	175	57	162	162	174	174	77	77	174	57	161	77	77	72	161	174	162	174	162	57	162	162	162	174	175	175	77	174	57	174	33	174	174	162	161	175	162	174	14	57
174	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	174	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	146	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	77	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	31	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	4	48	48	48	174	48	48	48	48	48	109	48	48	48	48	48	48	48	48	77	77	77	48	48	48	48	48	48	48	48	109	109	48	48	48	174	174	174	77	186	186	186	77	48	48	48	48	48	48	48	109	174	77	188	48	48	77	77	186	186	171	186	186	48	33	48	48	48	162	162	162	48	174	48	77	77	48	77	171	171	171	186	186	77	48	33	77	48	48	174	174	174	174	77	16	16	171	171	171	171	171	171	186	171	77	48	114	77	48	109	174	162	77	16	16	171	171	171	171	171	171	171	171	171	77	77	48	114	43	109	48	43	49	48	77	171	171	171	171	171	171	171	171	171	171	77	43	48	114	162	14	49	48	77	171	171	171	171	171	171	171	171	171	171	171	77	43	48	48	114
111	162	43	43	14	178	20	20	20	178	82	82	82	82	82	64	155	155	155	155	171	111	162	43	43	14	20	20	20	20	178	82	82	82	82	165	64	155	155	155	171	171	111	43	43	14	178	20	20	20	20	178	82	82	82	82	165	64	155	155	171	171	171	111	43	43	14	178	20	20	20	20	64	82	82	82	82	165	155	155	171	171	171	171	111	43	43	14	178	20	20	20	178	82	82	82	82	82	165	155	4	171	171	171	171	111	162	43	14	178	20	20	20	178	64	82	82	82	82	165	185	185	4	171	171	171	111	43	43	14	178	20	20	20	20	178	141	173	82	173	4	173	141	146	146	173	173	162	153	153	153	146	146	146	146	146	164	164	57	173	141	164	164	175	175	175	175	146	141	146	141	146	141	146	174	174	173	173	173	164	175	164	164	34	61	78	61	61	34	34	34	34	34	34	34	164	141	34	141	174	34	16	164	164	34	61	34	34	34	34	34	146	50	50	146	141	146	50	175	164	118	96	96	164	118	164	33	118	164	174	174	174	146	146	146	175	174	146	146	164	118	118	118	118	118	164	33	118	118	33	33	174	173	174	174	164	164	122	174	164	164	164	164	164	164	96	161	96	33	33	33	164	164	33	96	96	164	174	33	16	34	34	96	96	96	96	161	96	96	96	96	96	96	96	96	96	96	96	16	16	34	34	96	96	175	96	161	96	96	96	96	96	96	96	16	16	16	16	16	16	34	34	153	153	34	34	34	141	141	161	161	161	16	16	16	16	161	16	16	161	153	153	153	153	146	141	34	153	153	146	146	153	153	153	50	153	50	153	153	146	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50
64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	175	64	64	64	64	64	64	64	64	64	184	184	184	184	184	184	184	184	184	64	64	64	64	64	64	64	64	64	64	184	184	184	184	184	184	184	184	184	184	184	64	64	64	64	64	64	64	64	64	64	184	184	184	184	184	184	184	184	184	184	64	64	64	64	64	64	64	64	64	64	184	184	184	184	184	184	184	184	184	184	64	64	64	64	64	64	64	64	64	64	184	184	184	184	184	184	184	184	184	184	64	64	64	64	64	64	64	64	64	64	184	184	184	184	184	184	184	184	184	184	64	64	64	64	64	64	64	64	64	64	64	64	64	64	184	184	184	184	184	184	175	64	64	64	64	64	64	72	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	72	72	64	64	72	72	72	72	64	64	15	64	64	64	64	64	64	64	64	64	72	72	72	72	72	72	72	72	64	64	72	72	72	64	64	64	64	64	64	64	64	72	72	72	72	72	72	33	72	72	72	72	72	57	64	64	64	64	64	64	72	72	64	15	64	72	64	64	64	72	72	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	72	72	72	72	64	72	72	72	72	64	64	64	64	64	64	64	64	72	72	72	72	72	72	72	64	64	64	64	72	64	64	64	64	64	64	64	64	72	72	64	72	72	72	72	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
